idx,sat_name,cen_name,living_street,motorway,motorway_link,primary,primary_link,residential,secondary,secondary_link,tertiary,trunk,trunk_link,unclassified,oneway,grade,n1,n1_ele,n1_lat,n1_lon,n1_x,n1_y,n2,n2_ele,n2_lat,n2_lon,n2_x,n2_y,perp1_x,perp1_y,perp2_x,perp2_y,name,city_name,city_idx,osmid,lanes
7158,satelliteImage3/denver/denver_158_sat.png,centerLineImage3/denver/denver_158_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.009,5695763090,1668.24,39.7016147,-104.892399,249.9229195,280.7620498,664917367,1668.187,39.7016658,-104.8923827,262.0770805,231.237941,131.6889261,225.4916914,380.3110739,286.5083086,South Valentia Street,denver,158,598441574,3
7159,satelliteImage3/denver/denver_159_sat.png,centerLineImage3/denver/denver_159_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.006,3286535890,1582.174,39.7435282,-105.0155955,265.8053507,266.2308583,7297567494,1582.192,39.7435493,-105.0156218,246.1946493,245.7691401,163.5890174,344.5675465,348.4109826,167.4324535,,denver,159,781622404,2
7160,satelliteImage3/denver/denver_160_sat.png,centerLineImage3/denver/denver_160_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.025,5932781597,1574.558,39.7674499,-104.9926499,270.4656885,231.02028,5932781598,1574.392,39.7673984,-104.9926887,241.5343115,280.9797106,145.2326427,191.8549101,366.7673573,320.1450899,Globeville Road,denver,160,307237177,2
7161,satelliteImage3/denver/denver_161_sat.png,centerLineImage3/denver/denver_161_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.06,576879450,1672.555,39.6637538,-105.0345441,276.6918997,161.7040264,434661956,1671.236,39.6635591,-105.0345996,235.3081003,350.2958408,130.9747247,228.5649762,381.0252753,283.4350238,South Lowell Boulevard,denver,161,508020574,2
7162,satelliteImage3/denver/denver_162_sat.png,centerLineImage3/denver/denver_162_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.014,4345506838,1699.691,39.6386588,-104.8884634,291.6422633,253.6277201,4345506868,1699.578,39.6386539,-104.888559,220.3577367,258.3722798,247.4993765,128.2825799,264.5006235,383.7174201,East Quincy Avenue,denver,162,38675383,2
7163,satelliteImage3/denver/denver_163_sat.png,centerLineImage3/denver/denver_163_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.074,3323368747,1600.343,39.7494107,-104.9785066,275.0141781,241.9859243,670119588,1600.743,39.7493818,-104.9785576,236.9858219,270.0140728,180.0577845,152.9622404,331.9422155,359.0377596,Cleveland Place,denver,163,486538738,2
7164,satelliteImage3/denver/denver_164_sat.png,centerLineImage3/denver/denver_164_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.028,8681888365,1622.953,39.7188855,-104.9498072,255.7017384,111.0259477,5578136618,1622.02,39.7185864,-104.9498064,256.2982616,400.9737379,128.0002709,256.2633399,383.9997291,255.7366601,Steele Street,denver,164,132697925,2
7165,satelliteImage3/denver/denver_165_sat.png,centerLineImage3/denver/denver_165_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.002,5413568136,1703.678,39.6514583,-104.8918325,259.7655529,265.3940314,5413593363,1703.682,39.6514777,-104.8918426,252.2344471,246.6059674,137.1896434,303.6245648,374.8103566,208.3754352,South Verbena Street,denver,165,720026881,2
7166,satelliteImage3/denver/denver_166_sat.png,centerLineImage3/denver/denver_166_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.01,6383251962,1586.604,39.7404741,-105.0214678,256.8202194,308.6550866,3306845311,1586.485,39.7405827,-105.02147,255.1797806,203.3448719,128.0155267,257.9936405,383.9844733,254.0063595,Mile High Stadium Circle,denver,166,628592127,3
7167,satelliteImage3/denver/denver_167_sat.png,centerLineImage3/denver/denver_167_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.007,6291696785,1607.678,39.7746584,-104.9190076,-30.96495901,204.5800568,8434061520,1608.144,39.7745524,-104.9182379,542.964959,307.4199036,233.4238397,381.9933212,278.5761603,130.0066788,East 42nd Avenue,denver,167,773641523,2
7168,satelliteImage3/denver/denver_168_sat.png,centerLineImage3/denver/denver_168_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.1,6762635598,1601.802,39.7479156,-104.9804562,248.7298731,263.5160378,1932471277,1602.042,39.7479311,-104.9804367,263.2701269,248.4839613,163.9977724,167.007921,348.0022276,344.992079,Cleveland Place,denver,168,325699147,2
7169,satelliteImage3/denver/denver_169_sat.png,centerLineImage3/denver/denver_169_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.002,3408042758,1588.683,39.7208204,-105.0121177,248.5434596,277.8121816,3408042738,1588.672,39.7208654,-105.0120977,263.4565405,234.1878112,134.8816207,214.5954325,377.1183793,297.4045675,Tejon Street,denver,169,130918474,2
7170,satelliteImage3/denver/denver_170_sat.png,centerLineImage3/denver/denver_170_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.014,515544151,1602.648,39.7878533,-105.0069759,232.8847246,255.4662943,5290694886,1602.574,39.7878522,-105.0069139,279.1152754,256.5337057,253.0454114,383.9658955,258.9545886,128.0341045,West Beekman Place,denver,170,16987098,2
7171,satelliteImage3/denver/denver_171_sat.png,centerLineImage3/denver/denver_171_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.048,5548669280,1652.772,39.6893232,-104.9400276,193.9988662,256,5947367341,1653.46,39.6893232,-104.9398613,318.0011338,256,256,128,256,384,East Florida Avenue,denver,171,344903412,5
7172,satelliteImage3/denver/denver_172_sat.png,centerLineImage3/denver/denver_172_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.004,2820041516,1603.608,39.7003415,-104.9887962,295.1468373,297.3339363,2820041518,1603.665,39.7004268,-104.9889012,216.8531627,214.6660382,163.0649901,344.0175206,348.9350099,167.9824794,East Kentucky Avenue,denver,172,16981414,2
7173,satelliteImage3/denver/denver_173_sat.png,centerLineImage3/denver/denver_173_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.037,1888339941,1686.26,39.6705958,-104.8697238,250.4821601,265.9778682,1742345620,1686.358,39.6706164,-104.869709,261.5178399,246.0221303,143.9869312,194.0558927,368.0130688,317.9441073,East Vassar Drive,denver,173,162327082,1
7174,satelliteImage3/denver/denver_174_sat.png,centerLineImage3/denver/denver_174_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.018,5365122992,1653.65,39.6651967,-104.9358138,252.0107509,238.6127474,5365122976,1653.724,39.6651608,-104.9358031,259.9892491,273.3872481,131.2415646,284.62399,380.7584354,227.37601,South Clermont Drive,denver,174,234196411,1
7175,satelliteImage3/denver/denver_175_sat.png,centerLineImage3/denver/denver_175_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.006,3571459653,1587.544,39.7910024,-104.9394555,-201.7197352,257.7467532,5560483660,1588.174,39.791006,-104.9382278,713.7197352,254.2532467,255.5115291,128.000932,256.4884709,383.999068,East 52nd Avenue,denver,175,628714790,2
7176,satelliteImage3/denver/denver_176_sat.png,centerLineImage3/denver/denver_176_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.021,3407912872,1597.732,39.7176909,-105.0175032,231.0205895,208.5485649,434292061,1597.985,39.717593,-105.0174362,280.9794105,303.4514014,142.735367,315.6248514,369.264633,196.3751486,Alcott Street,denver,176,16986864,2
7177,satelliteImage3/denver/denver_177_sat.png,centerLineImage3/denver/denver_177_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.058,5921857499,1573.075,39.7800521,-104.9741024,151.459303,253.816906,5296827149,1571.677,39.7800476,-104.973822,360.540697,258.1830939,253.3275947,383.9720995,258.6724053,128.0279005,East 46th Avenue,denver,177,627305171,3
7178,satelliteImage3/denver/denver_178_sat.png,centerLineImage3/denver/denver_178_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.005,3060413619,1604.579,39.7649969,-105.0080364,256,212.0081639,3060420956,1604.53,39.7649062,-105.0080364,256,299.9918071,128,256,384,256,Quivas Street,denver,178,16984609,2
7179,satelliteImage3/denver/denver_179_sat.png,centerLineImage3/denver/denver_179_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.003,3413805967,1601.801,39.7275149,-105.0240685,404.9443954,256,3530745870,1601.708,39.7275149,-105.024468,107.0556046,256,256,128,256,384,West 7th Avenue,denver,179,132231492,2
7180,satelliteImage3/denver/denver_180_sat.png,centerLineImage3/denver/denver_180_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.019,6648339222,1616.626,39.7338014,-104.9764504,257.6777216,854.8839525,6648413328,1619.298,39.7350367,-104.9764549,254.3222784,-342.8893189,128.0005023,256.3585779,383.9994977,255.6414221,Emerson Street,denver,180,337146022,2
7181,satelliteImage3/denver/denver_181_sat.png,centerLineImage3/denver/denver_181_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.013,8774944257,1646.552,39.7214426,-104.9033299,265.3206756,256.048472,2837012216,1646.525,39.7214427,-104.9033549,246.6793244,255.9515281,255.3343482,383.9982692,256.6656518,128.0017308,East 3rd Avenue,denver,181,16984584,2
7182,satelliteImage3/denver/denver_182_sat.png,centerLineImage3/denver/denver_182_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.012,3401028254,1600.497,39.7260375,-104.990265,257.6031562,229.2901843,684307140,1600.568,39.7259824,-104.9902693,254.3968438,282.709805,128.2299421,248.3310815,383.7700579,263.6689185,Bannock Street,denver,182,16985407,3
7183,satelliteImage3/denver/denver_183_sat.png,centerLineImage3/denver/denver_183_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.003,3480544955,1663.336,39.6772708,-104.9082497,260.2875108,243.5022411,3448000456,1663.326,39.677245,-104.9082612,251.7124892,268.4977566,134.9265452,214.46425,377.0734548,297.53575,South Oneida Street,denver,183,51371441,2
7184,satelliteImage3/denver/denver_184_sat.png,centerLineImage3/denver/denver_184_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.034,3281268761,1630.283,39.7692802,-105.024224,264.5377388,255.9514944,3321877792,1630.35,39.7692801,-105.0242469,247.4622612,256.0485056,255.272803,128.0020657,256.727197,383.9979343,West 38th Avenue,denver,184,628348017,5
7185,satelliteImage3/denver/denver_185_sat.png,centerLineImage3/denver/denver_185_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.003,3644830672,1587.845,39.775608,-104.9541474,256.4473924,206.6167687,3644830671,1587.882,39.7755062,-104.9541486,255.5526076,305.3831948,128.0052526,254.8404181,383.9947474,257.1595819,Clayton Street,denver,185,306678215,2
7186,satelliteImage3/denver/denver_186_sat.png,centerLineImage3/denver/denver_186_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.035,3011951550,1685.267,39.6547227,-104.8964954,286.0871407,257.8401548,3011951556,1685.022,39.6547265,-104.8965761,225.9128593,254.1598452,248.1860135,383.7612681,263.8139865,128.2387319,East Girard Avenue,denver,186,16988802,2
7187,satelliteImage3/denver/denver_187_sat.png,centerLineImage3/denver/denver_187_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.013,176111570,1655.516,39.7746612,-104.7518398,289.4798666,272.0081042,873442930,1655.623,39.7746942,-104.7519296,222.5201334,239.9918919,200.7849361,371.4785552,311.2150639,140.5214448,East 42nd Avenue,denver,187,73778541,2
7188,satelliteImage3/denver/denver_188_sat.png,centerLineImage3/denver/denver_188_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.007,684307009,1601.529,39.7253012,-104.9907859,263.6802367,230.3569116,1045165007,1601.573,39.7252483,-104.9908065,248.3197633,281.6430786,133.3815493,219.2751373,378.6184507,292.7248627,Bannock Street,denver,188,16985404,3
7189,satelliteImage3/denver/denver_189_sat.png,centerLineImage3/denver/denver_189_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.009,3751123310,1644.035,39.6955231,-104.9269269,273.5601527,205.1720489,3751123282,1644.148,39.6954182,-104.926974,238.4398472,306.8279126,135.0166915,214.2024037,376.9833085,297.7975963,South Fairfax Street,denver,189,16985683,2
7190,satelliteImage3/denver/denver_190_sat.png,centerLineImage3/denver/denver_190_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.004,808802044,1603.852,39.7802885,-104.9128705,256.4846751,212.9686569,811914251,1603.896,39.7801998,-104.9128718,255.5153249,299.0313154,128.0081184,254.558388,383.9918816,257.441612,Monaco Street,denver,190,16986781,2
7191,satelliteImage3/denver/denver_191_sat.png,centerLineImage3/denver/denver_191_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.006,3281237670,1628.468,39.7676087,-105.022077,256.5219578,105.1513883,3281238779,1628.685,39.7672977,-105.0220784,255.4780422,406.848271,128.0007662,255.5571038,383.9992338,256.4428962,Decatur Street,denver,191,319361436,2
7192,satelliteImage3/denver/denver_192_sat.png,centerLineImage3/denver/denver_192_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0,279956817,1580.462,39.7582735,-105.0037999,311.1783993,191.2553933,3115180473,1580.469,39.75814,-105.0039479,200.8216007,320.744544,158.5798936,172.9739627,353.4201064,339.0260373,Little Raven Street,denver,192,27829048,2
7193,satelliteImage3/denver/denver_193_sat.png,centerLineImage3/denver/denver_193_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.012,2843349692,1643.642,39.7194203,-104.8962679,373.813339,169.3347614,5930123075,1644.039,39.7192415,-104.8965839,138.186661,342.6651263,180.1525928,152.8924308,331.8474072,359.1075692,East Academy Boulevard,denver,193,16985319,3
7194,satelliteImage3/denver/denver_194_sat.png,centerLineImage3/denver/denver_194_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.024,3489823606,1633.183,39.7548528,-105.0526824,304.206534,255.6605319,5346446290,1632.915,39.7548521,-105.0528117,207.793466,256.3394682,255.0986524,128.0031736,256.9013476,383.9968264,West 26th Avenue,denver,194,628426686,3
7195,satelliteImage3/denver/denver_195_sat.png,centerLineImage3/denver/denver_195_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.041,1083071199,1608.982,39.7885853,-105.0092122,157.7600797,220.1928269,515544156,1607.99,39.7885115,-105.0089487,354.2399203,291.8071539,212.1665606,376.2606735,299.8334394,135.7393265,West Beekman Place,denver,195,16987098,2
7196,satelliteImage3/denver/denver_196_sat.png,centerLineImage3/denver/denver_196_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.006,6650896870,1591.888,39.756222,-104.9798928,377.1687822,378.9870132,5312196657,1591.631,39.7564756,-104.9802178,134.8312178,133.0127603,164.8187925,345.8331085,347.1812075,166.1668915,27th Street,denver,196,278136619,2
7197,satelliteImage3/denver/denver_197_sat.png,centerLineImage3/denver/denver_197_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.005,4951051679,1650.805,39.7749403,-105.032842,96.72829609,249.9848101,6641849173,1650.629,39.7749279,-105.0324148,415.2717039,262.0151893,251.1692879,383.9088121,260.8307121,128.0911879,West 42nd Avenue,denver,197,790038738,2
7198,satelliteImage3/denver/denver_198_sat.png,centerLineImage3/denver/denver_198_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.007,5919391993,1595.99,39.7834068,-104.9367013,189.5249419,256.1455467,8610873541,1596.094,39.7834071,-104.936523,322.4750581,255.8544533,255.7197455,128.0003068,256.2802545,383.9996932,East 48th Avenue,denver,198,800494396,2
7199,satelliteImage3/denver/denver_199_sat.png,centerLineImage3/denver/denver_199_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.008,176070835,1648.572,39.7738081,-104.7688724,223.4894837,197.0618342,2290016286,1648.444,39.7736866,-104.7687852,288.5105163,314.9381137,143.9203638,317.8235808,368.0796362,194.1764192,Argonne Street,denver,199,219867973,2
7200,satelliteImage3/denver/denver_200_sat.png,centerLineImage3/denver/denver_200_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.001,635597624,1584.569,39.7399817,-105.018986,294.5130314,257.0181846,3306695412,1584.581,39.7399838,-105.0190893,217.4869686,254.9818154,252.6171941,383.9552915,259.3828059,128.0447085,West Colfax Avenue,denver,200,16981556,3
7201,satelliteImage3/denver/denver_201_sat.png,centerLineImage3/denver/denver_201_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.012,5576616310,1614.38,39.7414048,-104.9721382,255.8881519,118.3484374,6152750799,1614.756,39.7411209,-104.9721379,256.1118481,393.651279,128.0000423,256.1040058,383.9999577,255.8959942,Marion Street,denver,201,16987852,2
7202,satelliteImage3/denver/denver_202_sat.png,centerLineImage3/denver/denver_202_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.015,3005924588,1621.595,39.7795793,-104.8458399,316.7335219,256.727693,5919437396,1621.384,39.7795808,-104.8460028,195.2664781,255.272307,254.4664479,383.990813,257.5335521,128.009187,East 46th Avenue,denver,202,296781491,2
7203,satelliteImage3/denver/denver_203_sat.png,centerLineImage3/denver/denver_203_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.016,3279899968,1620.148,39.7668575,-105.0168445,177.1470848,256.1455117,3279899962,1619.854,39.7668578,-105.016633,334.8529152,255.8544883,255.7637948,128.0002179,256.2362052,383.9997821,West 36th Avenue,denver,203,66642908,2
7204,satelliteImage3/denver/denver_204_sat.png,centerLineImage3/denver/denver_204_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.012,5695733474,1660.633,39.7065071,-104.8915273,212.2673903,215.0500872,5695733822,1660.797,39.7064226,-104.89141,299.7326097,296.9498877,168.5117475,349.4334291,343.4882525,162.5665709,Fairmount Drive,denver,204,52219093,2
7205,satelliteImage3/denver/denver_205_sat.png,centerLineImage3/denver/denver_205_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.289,3903182940,1631.55,39.7617272,-105.0283948,251.5633584,252.0714768,1435085359,1631.943,39.7617191,-105.0283829,260.4366416,259.928523,171.1444853,351.8307969,340.8555147,160.1692031,North Speer Boulevard,denver,205,25679255,3
7206,satelliteImage3/denver/denver_206_sat.png,centerLineImage3/denver/denver_206_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.015,4973691893,1616.793,39.7439448,-105.0292803,175.8794729,256.0484878,4973691890,1616.516,39.7439449,-105.0290654,336.1205271,255.9515122,255.9225363,128.0000234,256.0774637,383.9999766,West 17th Avenue,denver,206,317967519,2
7207,satelliteImage3/denver/denver_207_sat.png,centerLineImage3/denver/denver_207_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.026,5575958942,1657.061,39.692467,-105.0525825,215.3618546,255.3216777,176099819,1656.814,39.6924656,-105.0524735,296.6381454,256.6783223,253.863752,383.9821724,258.136248,128.0178276,West Wyoming Place,denver,207,16986041,2
7208,satelliteImage3/denver/denver_208_sat.png,centerLineImage3/denver/denver_208_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.056,5391779575,1717.22,39.6308876,-104.9016373,264.1276291,251.110748,5391779549,1717.341,39.6308775,-104.9016591,247.8723709,260.8892517,190.0188199,146.3164375,321.9811801,365.6835625,,denver,208,558986049,2
7209,satelliteImage3/denver/denver_209_sat.png,centerLineImage3/denver/denver_209_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.046,4508591976,1639.149,39.7821459,-105.0253291,269.645469,256.4366321,6370028199,1639.005,39.7821468,-105.0253657,242.354531,255.5633679,251.9063101,383.9345212,260.0936899,128.0654788,West 47th Avenue,denver,209,524544129,2
7210,satelliteImage3/denver/denver_210_sat.png,centerLineImage3/denver/denver_210_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.026,6640619277,1626.047,39.7338448,-104.9706703,257.2303292,472.3210743,5566873195,1624.76,39.734291,-104.9706736,254.7696708,39.67822558,128.0020702,256.7279889,383.9979298,255.2720111,Lafayette Street,denver,210,579481688,2
7211,satelliteImage3/denver/denver_211_sat.png,centerLineImage3/denver/denver_211_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.014,5686354659,1644.641,39.700878,-104.9105677,255.0679324,269.228898,5686354629,1644.685,39.7009053,-104.9105652,256.9320676,242.7710994,128.3165294,247.0038153,383.6834706,264.9961847,South Niagara Street,denver,211,16982409,2
7212,satelliteImage3/denver/denver_212_sat.png,centerLineImage3/denver/denver_212_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.047,5575959056,1637.878,39.7196708,-105.0532837,255.7390211,311.9836806,5565210242,1638.485,39.7197863,-105.053283,256.2609789,200.0162725,128.0013908,255.4033096,383.9986092,256.5966904,Sheridan Boulevard,denver,212,628905082,5
7213,satelliteImage3/denver/denver_213_sat.png,centerLineImage3/denver/denver_213_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.018,6204569205,1663.642,39.7013249,-104.8784967,240.9005056,255.4185063,6189015731,1663.703,39.7013237,-104.8784562,271.0994944,256.5814937,251.074268,383.9051882,260.925732,128.0948118,South Alton Way,denver,213,663065724,2
7214,satelliteImage3/denver/denver_214_sat.png,centerLineImage3/denver/denver_214_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.014,3626241734,1620.075,39.7403529,-105.0364108,204.1397612,255.9515148,5972440897,1619.911,39.7403528,-105.0362717,307.8602388,256.0484852,255.8803301,383.9999441,256.1196699,128.0000559,West Colfax Avenue,denver,214,628904866,5
7215,satelliteImage3/denver/denver_215_sat.png,centerLineImage3/denver/denver_215_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.036,5266934621,1682.608,39.6548104,-104.8837631,271.9942793,266.8956679,5266934642,1682.449,39.6548329,-104.883806,240.0057207,245.1043303,183.9358831,361.786403,328.0641169,150.213597,South Akron Street,denver,215,218672431,2
7216,satelliteImage3/denver/denver_216_sat.png,centerLineImage3/denver/denver_216_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.044,5921349659,1592.036,39.7111855,-105.0019437,272.6280852,256,8278060124,1592.205,39.7111855,-105.0019883,239.3719148,256,256,128,256,384,West Alameda Avenue,denver,216,132231475,6
7217,satelliteImage3/denver/denver_217_sat.png,centerLineImage3/denver/denver_217_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.059,3243966998,1608.175,39.7727078,-104.9020243,252.7564049,242.8543267,7554544333,1608.357,39.7726807,-104.9020156,259.2435951,269.1456707,131.727091,286.6633999,380.272909,225.3366001,Quebec Street Frontage Road,denver,217,16988761,2
7218,satelliteImage3/denver/denver_218_sat.png,centerLineImage3/denver/denver_218_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.001,5813966251,1595.851,39.7837658,-104.927227,271.770583,254.0108514,5813966453,1595.848,39.7837617,-104.9272693,240.2294169,257.9891485,239.9822297,129.0061772,272.0177703,382.9938228,East 48th Avenue,denver,218,800494398,2
7219,satelliteImage3/denver/denver_219_sat.png,centerLineImage3/denver/denver_219_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.004,7148795841,1565.349,39.7938379,-104.9687765,255.5898903,302.8731597,7468434624,1565.305,39.7939345,-104.9687754,256.4101097,209.1268074,128.004899,254.8801263,383.995101,257.1198737,Franklin Street,denver,219,798517191,2
7220,satelliteImage3/denver/denver_220_sat.png,centerLineImage3/denver/denver_220_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.021,6257017465,1668.164,39.7017778,-104.8923411,251.9361855,268.0660751,6257017478,1668.102,39.7018027,-104.8923302,260.0638146,243.9339227,134.6951631,215.1449324,377.3048369,296.8550676,South Valentia Street,denver,220,598441574,3
7221,satelliteImage3/denver/denver_221_sat.png,centerLineImage3/denver/denver_221_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.004,4895971050,1624.869,39.7505901,-104.9175622,256.1491308,183.9887554,4896003805,1624.94,39.7504416,-104.9175626,255.8508692,328.011167,128.0002745,255.7349204,383.9997255,256.2650796,Kearney Street,denver,221,277761799,2
7222,satelliteImage3/denver/denver_222_sat.png,centerLineImage3/denver/denver_222_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.009,5932781603,1574.756,39.7670932,-104.9931085,227.5160155,273.9950118,5932781602,1574.69,39.7671303,-104.9930321,284.4839845,238.0049834,187.6349676,147.7862193,324.3650324,364.2137807,Globeville Road,denver,222,307237177,2
7223,satelliteImage3/denver/denver_223_sat.png,centerLineImage3/denver/denver_223_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.018,444000376,1680.149,39.6582663,-104.8973776,324.6001721,255.3704411,3013520188,1679.873,39.658265,-104.8975616,187.3998279,256.6295589,254.8253653,128.0053898,257.1746347,383.9946102,East Eastman Avenue,denver,223,16986466,2
7224,satelliteImage3/denver/denver_224_sat.png,centerLineImage3/denver/denver_224_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.01,2782633095,1702.16,39.6529598,-104.8918834,256.1491308,243.4582136,6758019141,1702.13,39.6529339,-104.8918838,255.8508692,268.5417841,128.0090479,254.4780959,383.9909521,257.5219041,South Verbena Street,denver,224,720026881,2
7225,satelliteImage3/denver/denver_225_sat.png,centerLineImage3/denver/denver_225_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.009,5578136618,1622.02,39.7185864,-104.9498064,255.1797806,129.0088864,5578136623,1621.762,39.7183244,-104.9498042,256.8202194,382.9908724,128.0026698,256.8267193,383.9973302,255.1732807,Steele Street,denver,225,132697925,2
7226,satelliteImage3/denver/denver_226_sat.png,centerLineImage3/denver/denver_226_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.02,4624395164,1595.851,39.7087031,-104.9949757,258.4606584,279.3107035,4624395174,1595.744,39.7087512,-104.9949823,253.5393417,232.6892884,128.70723,269.4369159,383.29277,242.5630841,South Santa Fe Drive,denver,226,163665626,2
7227,satelliteImage3/denver/denver_227_sat.png,centerLineImage3/denver/denver_227_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.022,5549683418,1635.323,39.6799052,-104.959383,255.9627173,237.0104337,5549683440,1635.418,39.679866,-104.9593829,256.0372827,274.9895609,128.0002467,256.2513053,383.9997533,255.7486947,South University Boulevard,denver,227,427693795,5
7228,satelliteImage3/denver/denver_228_sat.png,centerLineImage3/denver/denver_228_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.019,5599417745,1686.595,39.6537812,-104.9088979,251.4515103,274.9823933,5599417789,1686.512,39.6538204,-104.9088857,260.5484897,237.0176013,131.5235923,226.1734357,380.4764077,285.8265643,South Oneida Way,denver,228,234196399,2
7229,satelliteImage3/denver/denver_229_sat.png,centerLineImage3/denver/denver_229_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.007,5548078804,1658.71,39.6784517,-104.931183,271.5096041,256,5548079004,1658.686,39.6784517,-104.9312246,240.4903959,256,256,128,256,384,East Evans Avenue,denver,229,32077797,5
7230,satelliteImage3/denver/denver_230_sat.png,centerLineImage3/denver/denver_230_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.016,6367327525,1647.556,39.7712494,-105.0451468,255.9627173,278.7497853,6434580193,1647.47,39.7712963,-105.0451467,256.0372827,233.2502069,128.0001719,255.7902319,383.9998281,256.2097681,Utica Street,denver,230,16988355,2
